 it is,Year,Description,Category,Product Code,Product Code Type,Label/Brand,Vendor,Rating Version,Local,Local Description,Fair,Fair Description,Ecological,Ecological Description,Humane,Humane Description,Disqualifier,Disqualifier Description,Cost,Notes,Facility
1,2013,Rice A Roni Chicken,grocery,5720028,unknown,Rice A Roni,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),17.16,soy,UW Housing and Food Services
1,2013,Rice A Roni Spanish,grocery,5720037,unknown,Rice A Roni,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),17.04,soy,UW Housing and Food Services
1,2013,Rolo Minis King,grocery,920010,unknown,Rolo,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),16.76,soy,UW Housing and Food Services
1,2013,BUTTERMILK BULGARIAN PLAS,dairy,341035,unknown,DARIG,DARIGOLD INC#####,1,no,,no,,no,,no,,no,,16.67,,UW Housing and Food Services
1,2013,Camp Crm Of Chicken Soup,grocery,4240206,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),16.38,,UW Housing and Food Services
1,2013,Keeb Ss Pecan Sandies 2z,grocery,1000753,unknown,Keebler's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),16.36,,UW Housing and Food Services
1,2013,70603 - FRZ RAIS EMUF 6,baked,,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,16.35,,UW Housing and Food Services
1,2013,Tuna Helper Crm Broccoli,grocery,5720040,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),16.24,,UW Housing and Food Services
1,2013,Reser Smk Sausage W/Chs Lnk,grocery,3491191,unknown,Reser,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),16.2,soy,UW Housing and Food Services
1,2013,Totino Combo Saus Pep Pizz,grocery,8320279,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),16.19,,UW Housing and Food Services
1,2013,Bb  5z Chk Lt Tuna Water,fish,4380109,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,,15.9,,UW Housing and Food Services
1,2013,Big Cup Noodle Chicken,grocery,5720018,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.85,,UW Housing and Food Services
1,2013,Big Cup Noodles Beef,grocery,5720017,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.85,,UW Housing and Food Services
1,2013,Ragu 14z  Meat Trad,grocery,3660049,unknown,Ragu,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.57,soy,UW Housing and Food Services
1,2013,Napoleon Cheese Raviolini Dry,grocery,5740000,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,no,,no,,15.57,,UW Housing and Food Services
1,2013,70703 - FRZ OF DON 6,baked,70703,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,,15.54,,UW Housing and Food Services
1,2013,70131 - BAIN CINSWIRL BRD,baked,70131,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.52,,UW Housing and Food Services
1,2013,CHIPS SEA SALT N VINEGAR 2207,grocery,4800500,unknown,,TIMS CASCADE SNACKS,1,no,,no,,no,,no,,no,Contains Genetically Modified Organisms (GMOs),15.48,"Corn Oil, could've been local if not for possible sourcing from Bakersfield, California",UW Housing and Food Services
1,2013,Albers Quick Grits,grocery,6080768,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.4,,UW Housing and Food Services
1,2013,Hers Sug Free Chocolate,grocery,1020288,unknown,Hershey,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.39,,UW Housing and Food Services
1,2013,Post HBO Almd RTE Cereal Cup,grocery,6100005,unknown,Post,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,15.24,,UW Housing and Food Services
1,2013,Lipton Noodles Alfredo,grocery,5720614,unknown,Lipton,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15.18,,UW Housing and Food Services
1,2013,70601 - FRZ PL EMUF 6,baked,70601,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),15,,UW Housing and Food Services
1,2013,'Isernio Chorizo Links (5:1)',meat,,unknown,,Merlino,1,no,,no,,no,,no,,no,,158.4,,UW Housing and Food Services
1,2013,Skittles Sours 1.8z,grocery,903399,unknown,Skittles,Harbor Wholesale,1,no,,no,,no,,no,,no,,158.4,,UW Housing and Food Services
1,2013,Sahale Crunch Parm Herb,grocery,5840037,unknown,Sahale,Harbor Wholesale,1,no,,no,,no,,no,,no,,157.68,,UW Housing and Food Services
1,2013,Snyders Veggie Crisps,grocery,5841981,unknown,Snyders,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),156.86,soy,UW Housing and Food Services
1,2013,M&M Peanut Butter Stnd,grocery,901825,unknown,M&M,Harbor Wholesale,1,no,,no,,no,,no,,yes,,156.86,not real,UW Housing and Food Services
1,2013,Chocolate Top -Organic Vanilla Cake Donut w/ Chocolate Icing,baked,CK110-0501,unknown,,Mighty-O Doughnuts,1,no,,no,,no,,no,,no,,156.04,,UW Housing and Food Services
1,2013,LBDIP XLGBT RAN,grocery,90055313,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,155.04,,UW Housing and Food Services
1,2013,HAM 2 MUSCLE BNLS HEARTHSTONE,meat,31483,unknown,Hillshire Farm,DOT FOODS CHILL####,1,no,,no,,no,,no,,no,,154.42,,UW Housing and Food Services
1,2013,Chicken Thigh Bone-In IQF,poultry,6990,unknown,,Interbay,1,no,,no,,no,,no,,no,,154.0728,,UW Housing and Food Services
1,2013,CHIPS NACHO CHEESE DORITO LSS,grocery,501593,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,no,,no,,153.06,,UW Housing and Food Services
1,2013,'Molinari Pancetta,meat,,unknown,,Merlino,1,no,,no,,no,,no,,yes,Sodium nitrate or sodium nitrite added,152.52,,UW Housing and Food Services
1,2013,71611 - PB TOWN OFWHI 12SL,baked,71611,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,152.44,,UW Housing and Food Services
1,2013,Isernio Chorizo (Bulk)',meat,,unknown,,Merlino,1,no,,no,,no,,no,,no,,152.4,,UW Housing and Food Services
1,2013,Orbit Gum Wintermint 14's,grocery,720899,unknown,Orbit,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),152.16,soy,UW Housing and Food Services
1,2013,Pie Slice Reese Pntbtr Cup,grocery,8690821,unknown,Edwards,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,151.59,,UW Housing and Food Services
1,2013,Oscar Mayer Chopped Ham,grocery,3498189,unknown,Oscar Mayer,Harbor Wholesale,1,no,,no,,no,,no,,yes,Concentrated Animal Feeding Operation (CAFO),151.5,,UW Housing and Food Services
1,2013,DRESSING BLU CHS POURABLE NTF,grocery,27758,unknown,,VENTURA FOODS LLC CHILL##,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),151.4,soybean oil,UW Housing and Food Services
1,2013,Gm Treat Bar Lucky Charms,grocery,940135,unknown,General Mills,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,151.2,not real,UW Housing and Food Services
1,2013,Hers Miniatures Hang Bags,grocery,1020202,unknown,Hershey,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),150.92,,UW Housing and Food Services
1,2013,70744 - FRZ DBLCH MUFF 2,baked,70744,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,150.5,,UW Housing and Food Services
1,2013,Whatchamacallit,grocery,900145,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),149.66,,UW Housing and Food Services
1,2013,Hers Almond Singles 36's,grocery,900336,unknown,Hershey,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),149.66,not real,UW Housing and Food Services
1,2013,70131 - BAIN CINSWIRL BRD,baked,70131,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),148.56,,UW Housing and Food Services
1,2013,Lindor Ball Pb,grocery,752551,unknown,Lindor,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),148.18,contains soy,UW Housing and Food Services
1,2013,Chicken Prem White Swans,meat,4320156,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,,147.04,,UW Housing and Food Services
1,2013,Plsbr Cinnamon Rl W/Icing,grocery,3516786,unknown,Pillsbury,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),146.88,soy,UW Housing and Food Services
1,2013,ROCKFISH FLT AK 4/6Z PBO,fish,38514,unknown,,TRIDENT SEAFOODS CORPORAT,1,no,,no,,no,,no,,no,,146.66,,UW Housing and Food Services
1,2013,70118 - SHASTA 7 GRAIN,baked,70118,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),146.55,,UW Housing and Food Services
1,2013,70746 - FRZ BB MUFF 2,baked,70746,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),146.2,,UW Housing and Food Services
1,2013,Hid Val Liquid Ranch Dressing,grocery,3720388,unknown,Hidden Valley,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),146.12,,UW Housing and Food Services
1,2013,Gossner Grade A Swiss,dairy,,unknown,,Merlino,1,no,,no,,no,,no,,no,,145.55,,UW Housing and Food Services
1,2013,70008 - FRZ TEXAS 18SL,baked,70008,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,145.52,,UW Housing and Food Services
1,2013,CHEESE MONTEREY JACK/CHEDDAR SHRED,dairy,210826,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,no,,no,,145.4,,UW Housing and Food Services
1,2013,Smucker Jam Raspberry 12z,grocery,3800248,unknown,Smucker,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,145.35,,UW Housing and Food Services
1,2013,MFD Bw Crois Ham Egg Chs,grocery,8852091,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,no,,145.08,,UW Housing and Food Services
1,2013,MFD Bw Muff Saus Egg Chs,grocery,8852111,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,no,,145.08,,UW Housing and Food Services
1,2013,snack size bars,dairy,,unknown,Haagen-Dazs,NESTLE,1,no,,no,,no,,no,,yes,Contains rGBH/rBST,144.8,contain rBGH and soy lecithin,UW Housing and Food Services
1,2013,Toblerone Dark Choc 3.52z,grocery,751211,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),144.4,,UW Housing and Food Services
1,2013,Chicken Drumstick IQF,poultry,6980,unknown,,Interbay,1,no,,no,,no,,no,,no,,144.3,,UW Housing and Food Services
1,2013,LBDIP XLGBT FR ONI,grocery,90055017,unknown,,Frito Lay,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,144.16,,UW Housing and Food Services
1,2013,70745 - FRZ POPPY MUFF 2,baked,70745,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),144.05,,UW Housing and Food Services
1,2013,88318 - FRZ PL EMUF 6 CS,baked,88318,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,143.94,,UW Housing and Food Services
1,2013,Soup At Hand Creamy Tomato,grocery,4220022,unknown,Campbells,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,143.88,,UW Housing and Food Services
1,2013,Soup At Hand Ne Clam Chowd,grocery,4220035,unknown,Campbells,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),143.88,soy,UW Housing and Food Services
1,2013,70135 - LAKE CHELAN BB,baked,70135,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,143.56,,UW Housing and Food Services
1,2013,57001 - FRZ CHOC CHIP,baked,57001,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,143.5,,UW Housing and Food Services
1,2013,'Precious/Sorrento Whole Milk Shredded Mozzarella',dairy,,unknown,,Merlino,1,no,,no,,no,,no,,no,,143.4,,UW Housing and Food Services
1,2013,Stouf Fs Grld Chkn Fett & Veg,grocery,8760281,unknown,Stouffer's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),143.32,,UW Housing and Food Services
1,2013,CHIPS REG BULK,grocery,4955600,unknown,,TIMS CASCADE SNACKS,1,no,,no,,no,,no,,no,Contains Genetically Modified Organisms (GMOs),143.15,"Corn Oil, could've been local if not for possible sourcing from Bakersfield, California",UW Housing and Food Services
1,2013,Nestle Crunch Bar Singles,grocery,900986,unknown,Nestle,Harbor Wholesale,1,no,,no,,no,,no,,no,,143.08,not real,UW Housing and Food Services
1,2013,COOKIE DOUBLE CHOCOLATE CHIP SUBWAY 1283,baked,949789,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,no,,no,,142.86,,UW Housing and Food Services
1,2013,COOKIE OATMEAL RAISIN SUBWAY (1284),baked,949827,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,no,,no,,142.86,,UW Housing and Food Services
1,2013,Lean Cuisine Baked Chicken,grocery,8206689,unknown,Lean Cuisine,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,142.56,,UW Housing and Food Services
1,2013,M&M Peanut 1.74z,grocery,900867,unknown,M&M,Harbor Wholesale,1,no,,no,,no,,no,,yes,,142.55,not real,UW Housing and Food Services
1,2013,76986 - SVEN BEAR CLAW 3,baked,76986,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",141.35,,UW Housing and Food Services
1,2013,0813: DG CREAM HG (6/CS),dairy,,unknown,Medosweet,Medosweet,1,no,,no,,no,,no,,no,,141.31,darigold,UW Housing and Food Services
1,2013,Pesto Ratatouille Baked Potato,grocery,,unknown,,Bay Laurel To Go,1,no,,no,,no,,no,,no,,141.12,,UW Housing and Food Services
1,2013,0210: DG 1% LACTOSE FREE H/P (12/CS),dairy,,unknown,Medosweet,Medosweet,1,no,,no,,no,,no,,no,,140.76,darigold,UW Housing and Food Services
1,2013,HAM BNLS PIT H/W,meat,41414,unknown,18909,FARMLAND FOODS INC,1,no,,no,,no,,no,,no,,140.67,,UW Housing and Food Services
1,2013,MUSTARD DIJON FRNCH XTRA STRNG,grocery,116333,unknown,,REMA FOODS INC,1,no,,no,,no,,no,,no,,140.33,,UW Housing and Food Services
1,2013,"Tart 3" Lemon Meringue (9/bx) Total""art 3" Lemon Meringue (9/bx)""rt 3" Lemon Meringue (""t 3" Lemon Mering"" 3" Lemon Mer""3" Lemon M""" Lemon "" Lemon ",baked,,unknown,,Essential Baking Company,1,no,,no,,no,,no,,no,,139.86,,UW Housing and Food Services
1,2013,"Tart 3" Brn Butter Pear (9/bx) Total""art 3" Brn Butter Pear (9/bx)""rt 3" Brn Butter Pear (""t 3" Brn Butter Pe"" 3" Brn Butter""3" Brn Butt""" Brn But"" Brn But",baked,,unknown,,Essential Baking Company,1,no,,no,,no,,no,,no,,139.86,,UW Housing and Food Services
1,2013,BEEF PHILLY STK BRKAWY MAR,meat,55169,unknown,FSA23,ADVANCEPIERRE FOODS,1,no,,no,,no,,no,,no,,139.72,,UW Housing and Food Services
1,2013,"'Ellsworth White Cheddar Curds (Ellsworth, WI)'",dairy,,unknown,,Merlino,1,no,,no,,no,,no,,no,,139.65,,UW Housing and Food Services
1,2013,CAPERS NONPAREILLE 0-7MM,grocery,123665,unknown,,REMA FOODS INC,1,no,,no,,no,,no,,no,,139.63,,UW Housing and Food Services
1,2013,Marie Cld Meat Lf & Gravy,grocery,8170726,unknown,Marie Callender's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),139.08,,UW Housing and Food Services
1,2013,DIP LCAN BEAN,grocery,10045061,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,137.97,,UW Housing and Food Services
1,2013,SC LVL CHD,grocery,48003031,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,137.76,,UW Housing and Food Services
1,2013,Muf 6Pk Triple Berry Honey Nut Bran,baked,,unknown,,Pink's Bakery,1,no,,no,,no,,no,,no,,137.7,could not figure out product name or find ingredients,UW Housing and Food Services
1,2013,CHEESE AMER LOAF,dairy,41814,unknown,COLMB,SCHREIBER FOODS INC,1,no,,no,,no,,no,,no,,137.36,,UW Housing and Food Services
1,2013,LAMB SHOULDER BNLS,meat,88361,unknown,SWIFT,JBS,1,no,,no,,no,,no,,no,,137.02,,UW Housing and Food Services
1,2013,Snyd 3.5z Jalapeno Pieces,grocery,5840979,unknown,Snyders,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),136.62,soy,UW Housing and Food Services
1,2013,BURRITO BN RICE CHS,grocery,73398,unknown,Evol Foods,UNITED NATURAL FOODS-SUR,1,no,,no,,no,,no,,no,,136.15,70% organic,UW Housing and Food Services
1,2013,Pb Nut Natur Fruit & Nuts,grocery,912668,unknown,Power Bar,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),136.05,soy,UW Housing and Food Services
1,2013,5 React Mint Gum,grocery,722951,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",135.8,,UW Housing and Food Services
1,2013,5 Vortex Green Apple,grocery,723301,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Acesulfame-Potassium,135.8,,UW Housing and Food Services
1,2013,70717 - FRZ OF CHOC DHOLE,baked,70717,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),135.68,,UW Housing and Food Services
1,2013,70717 - FRZ OF CHOC DHOLE,baked,70717,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),135.68,,UW Housing and Food Services
1,2013,'Stella Gorgonzola (Wisconsin)By The Wheel Only Can Not Brea,dairy,,unknown,,Merlino,1,no,,no,,no,,no,,no,,135.68,,UW Housing and Food Services
1,2013,NE IC BAR SNG,dairy,,unknown,Nestle,NESTLE,1,no,,no,,no,,no,,yes,Contains rGBH/rBST,135.6,,UW Housing and Food Services
1,2013,EGG OMELET WHITE SUBWAY,eggs,949148,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,no,,no,,134.6,,UW Housing and Food Services
1,2013,PB Prtn Plus Cookies n Cream,grocery,910013,unknown,Power Bar,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),134.54,soy,UW Housing and Food Services
1,2013,BAKLAY'S XXL BAKKCM,grocery,24016003,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,133.92,,UW Housing and Food Services
1,2013,EGG ROLL PORK & VEG 1.5Z,grocery,539127,unknown,,WINDSOR FOODS,1,no,,no,,no,,no,,no,,133.83,no idea where animal products come from,UW Housing and Food Services
1,2013,Sesame Snaps Drk Choc,grocery,908821,unknown,Loucks,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),133.8,soy emulsifier,UW Housing and Food Services
1,2013,SYRUP IRISH CREAM,grocery,9,unknown,DA VI,KERRY FOODSERVICE,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,133.6,,UW Housing and Food Services
1,2013,BURRITO BN CHED CHS,grocery,73399,unknown,Evol Foods,UNITED NATURAL FOODS-SUR,1,no,,no,,no,,no,,no,,133.42,,UW Housing and Food Services
1,2013,Pls Toaster Strudel Straw,grocery,8371366,unknown,Pillsbury,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),133.2,soy,UW Housing and Food Services
1,2013,Orbit Gum Tropical Remix,grocery,723137,unknown,Orbit,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),133.14,soy,UW Housing and Food Services
1,2013,MUNCHIES X-XVL HOT S,grocery,6026284,unknown,,Frito Lay,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",133.12,"yellow 5, yellow 6",UW Housing and Food Services
1,2013,Muf 6Pk Honey Apple Bran,baked,,unknown,,Pink's Bakery,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,132.6,,UW Housing and Food Services
1,2013,Keeb 8's Cheese & Cheddar,grocery,1001533,unknown,Keebler's,Harbor Wholesale,1,no,,no,,no,,no,,yes,,132.33,,UW Housing and Food Services
1,2013,Keeb 8's Toast & Pb'n J Sand,grocery,1001546,unknown,Keebler's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,132.33,,UW Housing and Food Services
1,2013,Healthy C Chic Fet Alfredo,grocery,8200672,unknown,Healthy Choice,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),132.14,,UW Housing and Food Services
1,2013,CREAMER HALF & HALF UP GF,dairy,6106,unknown,COLMB,DARIGOLD INC#####,1,no,,no,,no,,no,,no,,132.08,,UW Housing and Food Services
1,2013,Smucker Presrv Raspbr 18z,grocery,3800620,unknown,Smucker,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,132.06,,UW Housing and Food Services
1,2013,Payday King Bar #80726,grocery,920686,unknown,Payday,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),132.02,soy,UW Housing and Food Services
1,2013,Ramune Soda Drink Orig,grocery,4300311,unknown,Ramune,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,132,,UW Housing and Food Services
1,2013,Scone Wr 8Pk VP Soul #4,baked,,unknown,,Pink's Bakery,1,no,,no,,no,,no,,no,,131.84,,UW Housing and Food Services
1,2013,Bar S Franks Jmb Chicken,poultry,3490634,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Sodium nitrate or sodium nitrite added,131.29,,UW Housing and Food Services
1,2013,Pop Tart 2s Hot Fdg Sun,grocery,1003081,unknown,Pop Tarts,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),130.8,soy,UW Housing and Food Services
1,2013,Precious Mozzarella lf 16z,grocery,3530314,unknown,Precious,Harbor Wholesale,1,no,,no,,no,,no,,no,,130.26,,UW Housing and Food Services
1,2013,70003 - FRZ 100 RD TP,baked,70003,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,129.6,,UW Housing and Food Services
1,2013,CHIX SOUVLAKI SKEWERS,poultry,1201,unknown,KRONO,KRONOS PRODUCTS INC,1,no,,no,,no,,no,,no,,129.49,,UW Housing and Food Services
